"date","peer_id","sum"
"2008-01-11",167,236898
"2008-01-11",168,238668
"2008-01-11",169,242895
"2008-01-11",170,237840
"2008-01-11",171,239547
"2008-01-11",172,237435
"2008-01-11",173,11069
"2008-01-11",174,195396
"2008-01-11",175,237977
"2008-01-11",176,237903
"2008-01-11",177,237194
"2008-01-11",178,235848
"2008-01-11",179,238059
"2008-01-11",180,239253
"2008-01-18",40,237863
"2008-01-18",55,237004
"2008-01-18",60,237151
"2008-01-18",72,238210
"2008-01-18",85,246000
"2008-01-18",101,238676
"2008-01-18",114,238237
"2008-01-18",122,237897
"2008-01-18",126,237431
"2008-01-18",129,238289
"2008-01-18",132,98997
"2008-01-18",133,238637
"2008-01-18",134,237795
"2008-01-18",135,237302
"2008-01-18",136,237362
"2008-01-18",138,239573
"2008-01-18",141,242380
"2008-01-18",142,237395
"2008-01-18",143,240796
"2008-01-18",146,238468
"2008-01-18",148,238679
"2008-01-18",150,237075
"2008-01-18",151,237959
"2008-01-18",152,237962
"2008-01-18",153,239591
"2008-01-18",154,239591
"2008-01-18",155,238193
"2008-01-18",157,237749
"2008-01-18",159,237741
"2008-01-18",162,11274
"2008-01-18",163,237063
"2008-01-18",167,237294
"2008-01-18",168,239020
"2008-01-18",169,243307
"2008-01-18",170,238210
"2008-01-18",171,239866
"2008-01-18",172,237798
"2008-01-18",173,11111
"2008-01-18",174,195780
"2008-01-18",175,238316
"2008-01-18",176,238308
"2008-01-18",177,237575
"2008-01-18",178,236235
"2008-01-18",179,238444
"2008-01-18",180,239618
"2008-01-25",40,238511
"2008-01-25",55,237637
"2008-01-25",60,237795
"2008-01-25",72,238874
"2008-01-25",85,246679
"2008-01-25",101,239301
"2008-01-25",104,170175
"2008-01-25",114,238895
"2008-01-25",122,238562
"2008-01-25",126,238081
"2008-01-25",129,238937
"2008-01-25",132,99139
"2008-01-25",133,239281
"2008-01-25",134,238422
"2008-01-25",135,237938
"2008-01-25",136,238004
"2008-01-25",138,240013
"2008-01-25",141,242810
"2008-01-25",142,238029
"2008-01-25",143,241175
"2008-01-25",146,239123
"2008-01-25",148,239350
"2008-01-25",150,237693
"2008-01-25",151,238549
"2008-01-25",152,238551
"2008-01-25",153,240253
"2008-01-25",154,240254
"2008-01-25",155,238840
"2008-01-25",159,238364
"2008-01-25",162,11367
"2008-01-25",163,237722
"2008-01-25",167,237948
"2008-01-25",168,239691
"2008-01-25",169,243704
"2008-01-25",170,238874
"2008-01-25",171,240560
"2008-01-25",172,238421
"2008-01-25",173,11208
"2008-01-25",174,195848
"2008-01-25",175,238969
"2008-01-25",176,238949
"2008-01-25",177,238218
"2008-01-25",178,237103
"2008-01-25",179,239107
"2008-01-25",180,240264
"2008-02-01",40,237871
"2008-02-01",55,236985
"2008-02-01",60,237143
"2008-02-01",72,238087
"2008-02-01",85,246381
"2008-02-01",101,238784
"2008-02-01",104,168567
"2008-02-01",114,238499
"2008-02-01",122,237998
"2008-02-01",126,237436
"2008-02-01",129,238351
"2008-02-01",132,99456
"2008-02-01",133,238657
"2008-02-01",134,237885
"2008-02-01",135,237291
"2008-02-01",136,237366
"2008-02-01",138,239369
"2008-02-01",141,242260
"2008-02-01",142,237391
"2008-02-01",143,240641
"2008-02-01",146,238501
"2008-02-01",148,238641
"2008-02-01",150,237042
"2008-02-01",151,237912
"2008-02-01",152,237911
"2008-02-01",153,239589
"2008-02-01",154,239590
"2008-02-01",155,238329
"2008-02-01",159,237654
"2008-02-01",162,11352
"2008-02-01",163,236974
"2008-02-01",167,237301
"2008-02-01",168,239175
"2008-02-01",169,242931
"2008-02-01",170,238087
"2008-02-01",171,239788
"2008-02-01",172,237851
"2008-02-01",173,11193
"2008-02-01",174,195526
"2008-02-01",175,238384
"2008-02-01",176,238417
"2008-02-01",177,237575
"2008-02-01",178,236316
"2008-02-01",179,238435
"2008-02-01",180,239861
"2008-02-08",40,240059
"2008-02-08",55,239241
"2008-02-08",60,239452
"2008-02-08",72,240512
"2008-02-08",85,248543
"2008-02-08",101,240845
"2008-02-08",104,169450
"2008-02-08",114,240734
"2008-02-08",122,240162
"2008-02-08",126,239581
"2008-02-08",129,240542
"2008-02-08",132,99774
"2008-02-08",133,240843
"2008-02-08",134,239921
"2008-02-08",135,239464
"2008-02-08",136,239679
"2008-02-08",138,241441
"2008-02-08",141,244290
"2008-02-08",142,239702
"2008-02-08",143,242625
"2008-02-08",146,240891
"2008-02-08",148,240991
"2008-02-08",150,239146
"2008-02-08",151,240057
"2008-02-08",152,240057
"2008-02-08",153,241905
"2008-02-08",154,241902
"2008-02-08",155,240510
"2008-02-08",159,239875
"2008-02-08",162,11146
"2008-02-08",163,239132
"2008-02-08",167,239511
"2008-02-08",168,241417
"2008-02-08",169,244838
"2008-02-08",170,240512
"2008-02-08",171,241815
"2008-02-08",172,240038
"2008-02-08",173,10988
"2008-02-08",174,196818
"2008-02-08",175,240585
"2008-02-08",176,240610
"2008-02-08",177,239878
"2008-02-08",178,238584
"2008-02-08",179,240742
"2008-02-08",180,242056
"2008-02-15",40,241051
"2008-02-15",55,240126
"2008-02-15",60,240327
"2008-02-15",72,241384
"2008-02-15",85,249461
"2008-02-15",101,241873
"2008-02-15",104,170131
"2008-02-15",114,241662
"2008-02-15",122,241086
"2008-02-15",126,240573
"2008-02-15",129,241430
"2008-02-15",132,100151
"2008-02-15",133,241807
"2008-02-15",134,240848
"2008-02-15",135,240474
"2008-02-15",136,240544
"2008-02-15",138,242564
"2008-02-15",141,245376
"2008-02-15",142,240552
"2008-02-15",143,243841
"2008-02-15",146,241773
"2008-02-15",148,241885
"2008-02-15",150,240165
"2008-02-15",151,240944
"2008-02-15",152,240943
"2008-02-15",153,242774
"2008-02-15",154,242773
"2008-02-15",155,241394
"2008-02-15",157,240911
"2008-02-15",162,11365
"2008-02-15",163,240152
"2008-02-15",167,240470
"2008-02-15",168,242351
"2008-02-15",169,246008
"2008-02-15",170,241384
"2008-02-15",171,242870
"2008-02-15",172,240951
"2008-02-15",173,11205
"2008-02-15",174,197578
"2008-02-15",175,241464
"2008-02-15",176,241484
"2008-02-15",177,240762
"2008-02-15",178,239258
"2008-02-15",179,241638
"2008-02-15",180,242969
"2008-02-22",40,241996
"2008-02-22",55,240554
"2008-02-22",60,240715
"2008-02-22",72,241807
"2008-02-22",85,249884
"2008-02-22",101,242795
"2008-02-22",104,169904
"2008-02-22",114,242061
"2008-02-22",122,241466
"2008-02-22",126,241257
"2008-02-22",129,242329
"2008-02-22",132,100205
"2008-02-22",133,242790
"2008-02-22",134,241337
"2008-02-22",135,241430
"2008-02-22",136,240942
"2008-02-22",138,242953
"2008-02-22",141,246721
"2008-02-22",142,241520
"2008-02-22",143,244227
"2008-02-22",146,242183
"2008-02-22",148,242871
"2008-02-22",150,240674
"2008-02-22",151,241365
"2008-02-22",152,241371
"2008-02-22",153,243177
"2008-02-22",154,243200
"2008-02-22",155,242363
"2008-02-22",157,241874
"2008-02-22",162,11020
"2008-02-22",163,240511
"2008-02-22",167,241437
"2008-02-22",168,242741
"2008-02-22",169,246692
"2008-02-22",170,241807
"2008-02-22",171,243239
"2008-02-22",172,241270
"2008-02-22",173,10843
"2008-02-22",174,197638
"2008-02-22",175,242339
"2008-02-22",176,242460
"2008-02-22",177,241192
"2008-02-22",178,240200
"2008-02-22",179,242612
"2008-02-22",180,243376
"2008-02-29",40,242757
"2008-02-29",55,241345
"2008-02-29",60,241490
"2008-02-29",72,242596
"2008-02-29",85,250370
"2008-02-29",101,243623
"2008-02-29",104,172081
"2008-02-29",114,242745
"2008-02-29",122,242251
"2008-02-29",126,242070
"2008-02-29",129,243074
"2008-02-29",132,100705
"2008-02-29",133,244339
"2008-02-29",134,242131
"2008-02-29",135,242200
"2008-02-29",136,241729
"2008-02-29",138,243835
"2008-02-29",141,247398
"2008-02-29",142,242288
"2008-02-29",143,245070
"2008-02-29",146,242918
"2008-02-29",148,243644
"2008-02-29",150,241692
"2008-02-29",151,242035
"2008-02-29",152,242031
"2008-02-29",153,243972
"2008-02-29",154,243975
"2008-02-29",155,243163
"2008-02-29",157,242716
"2008-02-29",162,11139
"2008-02-29",163,241311
"2008-02-29",167,242335
"2008-02-29",168,243442
"2008-02-29",169,247609
"2008-02-29",170,242596
"2008-02-29",171,244676
"2008-02-29",172,242032
"2008-02-29",173,10961
"2008-02-29",174,198078
"2008-02-29",175,243107
"2008-02-29",176,243233
"2008-02-29",177,241970
"2008-02-29",178,240952
"2008-02-29",179,243393
"2008-02-29",180,244023
"2008-03-07",40,243390
"2008-03-07",55,241864
"2008-03-07",60,242050
"2008-03-07",72,243091
"2008-03-07",85,250906
"2008-03-07",101,244184
"2008-03-07",104,243384
"2008-03-07",114,243361
"2008-03-07",122,242820
"2008-03-07",126,242693
"2008-03-07",129,243668
"2008-03-07",132,102957
"2008-03-07",133,244111
"2008-03-07",134,242667
"2008-03-07",135,242740
"2008-03-07",136,242284
"2008-03-07",138,244300
"2008-03-07",141,247957
"2008-03-07",142,242902
"2008-03-07",143,245636
"2008-03-07",146,243540
"2008-03-07",148,244243
"2008-03-07",150,242279
"2008-03-07",151,242530
"2008-03-07",152,242468
"2008-03-07",153,244548
"2008-03-07",154,244548
"2008-03-07",155,243701
"2008-03-07",157,243325
"2008-03-07",162,11186
"2008-03-07",163,241819
"2008-03-07",167,242753
"2008-03-07",168,244053
"2008-03-07",169,248100
"2008-03-07",170,243091
"2008-03-07",171,244625
"2008-03-07",172,242581
"2008-03-07",173,11021
"2008-03-07",174,198493
"2008-03-07",175,243701
"2008-03-07",176,243810
"2008-03-07",177,242554
"2008-03-07",178,241561
"2008-03-07",179,243999
"2008-03-07",180,244688
"2008-03-14",40,244239
"2008-03-14",55,242957
"2008-03-14",60,242984
"2008-03-14",72,244190
"2008-03-14",85,251788
"2008-03-14",101,245035
"2008-03-14",104,171470
"2008-03-14",114,244193
"2008-03-14",122,243955
"2008-03-14",126,243830
"2008-03-14",129,244654
"2008-03-14",132,103058
"2008-03-14",133,244996
"2008-03-14",134,243728
"2008-03-14",135,243761
"2008-03-14",136,243213
"2008-03-14",138,245459
"2008-03-14",141,248499
"2008-03-14",142,243874
"2008-03-14",143,246534
"2008-03-14",146,244437
"2008-03-14",148,244398
"2008-03-14",150,243385
"2008-03-14",151,243272
"2008-03-14",152,243273
"2008-03-14",153,245596
"2008-03-14",154,245595
"2008-03-14",155,244703
"2008-03-14",157,244275
"2008-03-14",162,11195
"2008-03-14",163,243004
"2008-03-14",167,243762
"2008-03-14",168,244954
"2008-03-14",169,248765
"2008-03-14",170,244191
"2008-03-14",171,245585
"2008-03-14",172,243700
"2008-03-14",173,11022
"2008-03-14",174,198913
"2008-03-14",175,244690
"2008-03-14",176,244816
"2008-03-14",177,243679
"2008-03-14",178,242498
"2008-03-14",179,244157
"2008-03-14",180,245638
"2008-03-21",40,245162
"2008-03-21",55,243914
"2008-03-21",60,243958
"2008-03-21",72,245240
"2008-03-21",85,255253
"2008-03-21",101,246014
"2008-03-21",104,172603
"2008-03-21",114,245099
"2008-03-21",122,244934
"2008-03-21",126,244855
"2008-03-21",129,245592
"2008-03-21",132,103334
"2008-03-21",133,245935
"2008-03-21",134,244668
"2008-03-21",135,244685
"2008-03-21",136,244168
"2008-03-21",138,246475
"2008-03-21",141,249396
"2008-03-21",142,244791
"2008-03-21",143,247560
"2008-03-21",146,245325
"2008-03-21",148,245282
"2008-03-21",150,244465
"2008-03-21",151,244125
"2008-03-21",152,244126
"2008-03-21",153,246544
"2008-03-21",154,246542
"2008-03-21",155,245626
"2008-03-21",157,245211
"2008-03-21",162,11179
"2008-03-21",163,243988
"2008-03-21",167,242320
"2008-03-21",168,245910
"2008-03-21",169,249822
"2008-03-21",170,245241
"2008-03-21",171,246530
"2008-03-21",172,245110
"2008-03-21",173,11004
"2008-03-21",174,199291
"2008-03-21",175,245635
"2008-03-21",176,245756
"2008-03-21",177,244634
"2008-03-21",178,243388
"2008-03-21",179,245045
"2008-03-21",180,246499
"2008-03-28",40,245771
"2008-03-28",55,244539
"2008-03-28",60,244661
"2008-03-28",72,245841
"2008-03-28",85,256022
"2008-03-28",101,246491
"2008-03-28",104,171543
"2008-03-28",114,245708
"2008-03-28",122,245539
"2008-03-28",126,245477
"2008-03-28",129,246198
"2008-03-28",132,103569
"2008-03-28",133,246551
"2008-03-28",134,245280
"2008-03-28",135,245306
"2008-03-28",136,244874
"2008-03-28",138,247082
"2008-03-28",141,249967
"2008-03-28",142,245396
"2008-03-28",143,248166
"2008-03-28",146,245946
"2008-03-28",148,245900
"2008-03-28",150,245089
"2008-03-28",151,244642
"2008-03-28",152,244642
"2008-03-28",153,247195
"2008-03-28",154,247190
"2008-03-28",155,246231
"2008-03-28",157,245844
"2008-03-28",162,11294
"2008-03-28",163,244604
"2008-03-28",167,242936
"2008-03-28",168,246540
"2008-03-28",169,250385
"2008-03-28",170,245842
"2008-03-28",171,247124
"2008-03-28",172,245743
"2008-03-28",173,11122
"2008-03-28",174,199878
"2008-03-28",175,246241
"2008-03-28",176,246375
"2008-03-28",177,245247
"2008-03-28",178,244000
"2008-03-28",179,245662
"2008-03-28",180,246998
"2008-04-04",40,247088
"2008-04-04",55,245884
"2008-04-04",60,246144
"2008-04-04",72,247146
"2008-04-04",85,256453
"2008-04-04",101,247806
"2008-04-04",104,176843
"2008-04-04",114,247020
"2008-04-04",122,246885
"2008-04-04",126,246837
"2008-04-04",129,247559
"2008-04-04",132,103958
"2008-04-04",133,247891
"2008-04-04",134,246634
"2008-04-04",135,246618
"2008-04-04",136,246352
"2008-04-04",138,248299
"2008-04-04",141,250066
"2008-04-04",142,246786
"2008-04-04",143,249427
"2008-04-04",146,247274
"2008-04-04",148,247305
"2008-04-04",150,246437
"2008-04-04",151,245864
"2008-04-04",152,245864
"2008-04-04",153,248521
"2008-04-04",154,248518
"2008-04-04",155,247563
"2008-04-04",157,247150
"2008-04-04",162,11231
"2008-04-04",163,245952
"2008-04-04",167,246421
"2008-04-04",168,247888
"2008-04-04",169,251681
"2008-04-04",170,247147
"2008-04-04",171,248087
"2008-04-04",172,247090
"2008-04-04",173,11059
"2008-04-04",174,199117
"2008-04-04",175,247605
"2008-04-04",176,247704
"2008-04-04",177,246555
"2008-04-04",178,245209
"2008-04-04",179,247066
"2008-04-04",180,248298
"2008-04-11",40,248174
"2008-04-11",55,246981
"2008-04-11",60,247251
"2008-04-11",72,248246
"2008-04-11",85,257785
"2008-04-11",101,248919
"2008-04-11",104,179674
"2008-04-11",114,248124
"2008-04-11",122,247991
"2008-04-11",126,247947
"2008-04-11",129,248681
"2008-04-11",132,102641
"2008-04-11",133,249010
"2008-04-11",134,247692
"2008-04-11",135,247727
"2008-04-11",136,247446
"2008-04-11",138,249424
"2008-04-11",141,252014
"2008-04-11",142,247851
"2008-04-11",143,250597
"2008-04-11",146,248344
"2008-04-11",148,248415
"2008-04-11",150,247499
"2008-04-11",151,246849
"2008-04-11",152,246846
"2008-04-11",153,249604
"2008-04-11",154,249602
"2008-04-11",155,248714
"2008-04-11",162,11203
"2008-04-11",163,247075
"2008-04-11",167,247509
"2008-04-11",168,248994
"2008-04-11",169,252785
"2008-04-11",170,248247
"2008-04-11",171,249033
"2008-04-11",172,248176
"2008-04-11",173,11031
"2008-04-11",174,201001
"2008-04-11",175,248719
"2008-04-11",176,248767
"2008-04-11",177,247645
"2008-04-11",178,248060
"2008-04-11",179,248177
"2008-04-11",180,249575
"2008-04-18",40,248755
"2008-04-18",55,247532
"2008-04-18",60,247779
"2008-04-18",72,248795
"2008-04-18",85,259244
"2008-04-18",101,249450
"2008-04-18",104,181058
"2008-04-18",114,248677
"2008-04-18",122,248552
"2008-04-18",126,248486
"2008-04-18",129,249267
"2008-04-18",132,104200
"2008-04-18",133,249594
"2008-04-18",134,248242
"2008-04-18",135,248285
"2008-04-18",136,247990
"2008-04-18",138,250044
"2008-04-18",141,252585
"2008-04-18",142,248410
"2008-04-18",143,251173
"2008-04-18",146,248907
"2008-04-18",148,248986
"2008-04-18",150,248090
"2008-04-18",151,247285
"2008-04-18",152,247286
"2008-04-18",153,250160
"2008-04-18",154,250156
"2008-04-18",155,249278
"2008-04-18",162,11234
"2008-04-18",163,247618
"2008-04-18",167,248055
"2008-04-18",168,249605
"2008-04-18",169,253362
"2008-04-18",170,248796
"2008-04-18",171,249614
"2008-04-18",172,248706
"2008-04-18",173,11062
"2008-04-18",174,201101
"2008-04-18",175,249315
"2008-04-18",176,249357
"2008-04-18",177,248183
"2008-04-18",178,248630
"2008-04-18",179,248763
"2008-04-18",180,250091
"2008-04-25",40,249077
"2008-04-25",55,247863
"2008-04-25",60,248110
"2008-04-25",72,249121
"2008-04-25",85,259579
"2008-04-25",101,249769
"2008-04-25",104,181618
"2008-04-25",114,248999
"2008-04-25",122,248805
"2008-04-25",126,248826
"2008-04-25",129,249559
"2008-04-25",132,104493
"2008-04-25",133,249909
"2008-04-25",134,248567
"2008-04-25",135,248624
"2008-04-25",136,248323
"2008-04-25",138,250323
"2008-04-25",141,252874
"2008-04-25",142,248753
"2008-04-25",143,251426
"2008-04-25",146,249257
"2008-04-25",148,249251
"2008-04-25",150,248411
"2008-04-25",151,247606
"2008-04-25",152,247606
"2008-04-25",153,250503
"2008-04-25",154,250502
"2008-04-25",155,249634
"2008-04-25",162,11227
"2008-04-25",163,247944
"2008-04-25",167,248371
"2008-04-25",168,249935
"2008-04-25",169,253708
"2008-04-25",170,249122
"2008-04-25",171,249954
"2008-04-25",172,249051
"2008-04-25",173,11055
"2008-04-25",174,201486
"2008-04-25",175,249610
"2008-04-25",176,249671
"2008-04-25",177,248531
"2008-04-25",178,248964
"2008-04-25",179,249079
"2008-04-25",180,250410
"2008-05-02",40,250219
"2008-05-02",55,248981
"2008-05-02",60,249221
"2008-05-02",72,250238
"2008-05-02",85,260686
"2008-05-02",101,250870
"2008-05-02",104,181771
"2008-05-02",114,250127
"2008-05-02",122,249929
"2008-05-02",126,249963
"2008-05-02",129,250667
"2008-05-02",132,104734
"2008-05-02",133,251012
"2008-05-02",134,249693
"2008-05-02",135,249746
"2008-05-02",136,249434
"2008-05-02",138,251440
"2008-05-02",141,254319
"2008-05-02",142,249882
"2008-05-02",143,252522
"2008-05-02",146,250375
"2008-05-02",148,250399
"2008-05-02",150,249547
"2008-05-02",151,248566
"2008-05-02",152,248566
"2008-05-02",153,251642
"2008-05-02",154,251641
"2008-05-02",155,250751
"2008-05-02",162,11116
"2008-05-02",163,249067
"2008-05-02",167,249509
"2008-05-02",168,251057
"2008-05-02",169,254795
"2008-05-02",170,250239
"2008-05-02",171,251061
"2008-05-02",172,250169
"2008-05-02",173,10943
"2008-05-02",174,202344
"2008-05-02",175,250722
"2008-05-02",176,250780
"2008-05-02",177,249650
"2008-05-02",178,250097
"2008-05-02",179,250217
"2008-05-02",180,251552
"2008-05-09",40,251042
"2008-05-09",55,249853
"2008-05-09",60,250073
"2008-05-09",72,251107
"2008-05-09",85,261548
"2008-05-09",101,251731
"2008-05-09",104,181980
"2008-05-09",114,250968
"2008-05-09",122,250799
"2008-05-09",126,250800
"2008-05-09",129,251530
"2008-05-09",132,104953
"2008-05-09",133,251875
"2008-05-09",134,250561
"2008-05-09",135,250612
"2008-05-09",136,250293
"2008-05-09",138,252220
"2008-05-09",141,255215
"2008-05-09",142,250723
"2008-05-09",143,253357
"2008-05-09",146,251242
"2008-05-09",148,251244
"2008-05-09",150,250391
"2008-05-09",151,249276
"2008-05-09",152,249277
"2008-05-09",153,252516
"2008-05-09",154,252515
"2008-05-09",155,251614
"2008-05-09",162,10984
"2008-05-09",163,249919
"2008-05-09",167,250376
"2008-05-09",168,251934
"2008-05-09",169,255541
"2008-05-09",170,251108
"2008-05-09",171,254572
"2008-05-09",172,251037
"2008-05-09",173,10809
"2008-05-09",174,202589
"2008-05-09",175,251586
"2008-05-09",176,251666
"2008-05-09",177,250506
"2008-05-09",178,250858
"2008-05-09",179,251063
"2008-05-09",180,252497
"2008-05-16",40,251121
"2008-05-16",55,250070
"2008-05-16",60,250346
"2008-05-16",72,251339
"2008-05-16",85,261741
"2008-05-16",101,251905
"2008-05-16",104,182994
"2008-05-16",114,251269
"2008-05-16",122,251041
"2008-05-16",126,251022
"2008-05-16",129,251761
"2008-05-16",132,105397
"2008-05-16",133,252084
"2008-05-16",134,250798
"2008-05-16",135,250821
"2008-05-16",136,250559
"2008-05-16",138,252492
"2008-05-16",141,255412
"2008-05-16",142,250989
"2008-05-16",143,253561
"2008-05-16",146,251468
"2008-05-16",148,251501
"2008-05-16",150,250581
"2008-05-16",151,249496
"2008-05-16",152,249497
"2008-05-16",153,252765
"2008-05-16",154,252763
"2008-05-16",155,251841
"2008-05-16",162,11134
"2008-05-16",163,250177
"2008-05-16",167,250590
"2008-05-16",168,252176
"2008-05-16",169,255815
"2008-05-16",170,251339
"2008-05-16",171,254738
"2008-05-16",172,251267
"2008-05-16",173,10960
"2008-05-16",174,202925
"2008-05-16",175,251816
"2008-05-16",176,251893
"2008-05-16",177,250738
"2008-05-16",178,251192
"2008-05-16",179,251325
"2008-05-16",180,252649
"2008-05-23",40,251455
"2008-05-23",55,250437
"2008-05-23",60,250692
"2008-05-23",72,251684
"2008-05-23",85,261978
"2008-05-23",101,252256
"2008-05-23",104,178531
"2008-05-23",114,251623
"2008-05-23",122,251380
"2008-05-23",126,251327
"2008-05-23",129,252084
"2008-05-23",132,105467
"2008-05-23",133,252428
"2008-05-23",134,251145
"2008-05-23",135,251104
"2008-05-23",136,250909
"2008-05-23",138,252811
"2008-05-23",141,255754
"2008-05-23",142,251310
"2008-05-23",143,253831
"2008-05-23",146,251799
"2008-05-23",148,251814
"2008-05-23",150,250964
"2008-05-23",151,249865
"2008-05-23",152,249866
"2008-05-23",153,253118
"2008-05-23",154,253116
"2008-05-23",155,252107
"2008-05-23",162,11125
"2008-05-23",163,250525
"2008-05-23",167,250926
"2008-05-23",168,252403
"2008-05-23",169,256172
"2008-05-23",170,251684
"2008-05-23",171,255167
"2008-05-23",172,251582
"2008-05-23",173,10950
"2008-05-23",174,205224
"2008-05-23",175,252136
"2008-05-23",176,252193
"2008-05-23",177,251081
"2008-05-23",178,251515
"2008-05-23",179,251638
"2008-05-23",180,252972
"2008-05-30",40,251688
"2008-05-30",55,250672
"2008-05-30",60,250928
"2008-05-30",72,251906
"2008-05-30",85,257727
"2008-05-30",101,252411
"2008-05-30",114,251850
"2008-05-30",122,251656
"2008-05-30",126,251643
"2008-05-30",132,105314
"2008-05-30",133,252721
"2008-05-30",134,251397
"2008-05-30",135,251292
"2008-05-30",136,251153
"2008-05-30",138,253063
"2008-05-30",141,256047
"2008-05-30",142,251581
"2008-05-30",143,254139
"2008-05-30",146,252051
"2008-05-30",148,252078
"2008-05-30",150,251174
"2008-05-30",151,250045
"2008-05-30",152,250050
"2008-05-30",153,253380
"2008-05-30",154,253384
"2008-05-30",155,252364
"2008-05-30",162,11196
"2008-05-30",163,250695
"2008-05-30",167,251128
"2008-05-30",168,252792
"2008-05-30",169,256408
"2008-05-30",170,251906
"2008-05-30",171,255256
"2008-05-30",172,251842
"2008-05-30",173,11021
"2008-05-30",174,203350
"2008-05-30",175,252432
"2008-05-30",176,252452
"2008-05-30",177,251306
"2008-05-30",178,251755
"2008-05-30",179,251898
"2008-05-30",180,253204
"2008-05-30",181,252435
"2008-06-06",40,252087
"2008-06-06",55,251072
"2008-06-06",60,251320
"2008-06-06",72,252300
"2008-06-06",85,258098
"2008-06-06",101,252760
"2008-06-06",104,180330
"2008-06-06",114,252226
"2008-06-06",122,252036
"2008-06-06",126,252027
"2008-06-06",132,105615
"2008-06-06",133,253102
"2008-06-06",134,251786
"2008-06-06",135,251716
"2008-06-06",136,251539
"2008-06-06",138,253467
"2008-06-06",141,256450
"2008-06-06",142,251847
"2008-06-06",143,254414
"2008-06-06",146,252409
"2008-06-06",148,252463
"2008-06-06",150,251579
"2008-06-06",151,250349
"2008-06-06",152,250349
"2008-06-06",153,253765
"2008-06-06",154,253763
"2008-06-06",155,252753
"2008-06-06",162,11160
"2008-06-06",163,251120
"2008-06-06",167,251531
"2008-06-06",168,253285
"2008-06-06",169,256831
"2008-06-06",170,252300
"2008-06-06",171,255755
"2008-06-06",172,252231
"2008-06-06",173,10980
"2008-06-06",174,203339
"2008-06-06",175,252819
"2008-06-06",177,251710
"2008-06-06",178,252148
"2008-06-06",179,252288
"2008-06-06",180,253688
"2008-06-06",181,252820
"2008-06-13",40,252993
"2008-06-13",55,251827
"2008-06-13",60,252063
"2008-06-13",72,253064
"2008-06-13",85,258865
"2008-06-13",101,253557
"2008-06-13",104,181044
"2008-06-13",114,252973
"2008-06-13",122,252791
"2008-06-13",126,252780
"2008-06-13",132,110654
"2008-06-13",133,255241
"2008-06-13",134,252596
"2008-06-13",135,252455
"2008-06-13",136,252285
"2008-06-13",138,254173
"2008-06-13",141,257274
"2008-06-13",142,252596
"2008-06-13",143,255155
"2008-06-13",146,253300
"2008-06-13",148,253173
"2008-06-13",150,252318
"2008-06-13",151,251345
"2008-06-13",152,250921
"2008-06-13",153,254530
"2008-06-13",154,254528
"2008-06-13",155,253513
"2008-06-13",162,11085
"2008-06-13",163,251849
"2008-06-13",167,252255
"2008-06-13",168,254042
"2008-06-13",169,259783
"2008-06-13",170,253064
"2008-06-13",171,256564
"2008-06-13",172,252976
"2008-06-13",173,10906
"2008-06-13",174,203852
"2008-06-13",175,253550
"2008-06-13",176,253709
"2008-06-13",177,252454
"2008-06-13",178,252931
"2008-06-13",179,253001
"2008-06-13",180,254465
"2008-06-13",181,253553
"2008-06-20",55,252434
"2008-06-20",60,252723
"2008-06-20",72,253694
"2008-06-20",85,259659
"2008-06-20",101,254222
"2008-06-20",104,180986
"2008-06-20",114,253563
"2008-06-20",122,253449
"2008-06-20",126,253339
"2008-06-20",132,105805
"2008-06-20",133,254575
"2008-06-20",134,253243
"2008-06-20",135,253121
"2008-06-20",136,252961
"2008-06-20",138,254858
"2008-06-20",141,257884
"2008-06-20",142,253234
"2008-06-20",143,255289
"2008-06-20",146,253933
"2008-06-20",148,253776
"2008-06-20",150,252917
"2008-06-20",151,251877
"2008-06-20",152,251878
"2008-06-20",153,255170
"2008-06-20",154,255169
"2008-06-20",155,254109
"2008-06-20",162,11131
"2008-06-20",163,252496
"2008-06-20",167,252805
"2008-06-20",168,254680
"2008-06-20",169,260426
"2008-06-20",170,253694
"2008-06-20",171,257159
"2008-06-20",172,253560
"2008-06-20",173,10955
"2008-06-20",174,204167
"2008-06-20",175,254176
"2008-06-20",176,254322
"2008-06-20",177,253095
"2008-06-20",178,253539
"2008-06-20",179,253573
"2008-06-20",180,255066
"2008-06-20",181,254178
"2008-06-27",55,252623
"2008-06-27",60,252900
"2008-06-27",72,253848
"2008-06-27",85,260441
"2008-06-27",101,254355
"2008-06-27",114,253732
"2008-06-27",122,253551
"2008-06-27",126,253553
"2008-06-27",132,105848
"2008-06-27",133,254672
"2008-06-27",134,253360
"2008-06-27",135,253287
"2008-06-27",136,253125
"2008-06-27",138,255032
"2008-06-27",141,258022
"2008-06-27",142,253429
"2008-06-27",143,255497
"2008-06-27",146,254047
"2008-06-27",148,253944
"2008-06-27",150,253083
"2008-06-27",151,251892
"2008-06-27",152,251892
"2008-06-27",153,255330
"2008-06-27",154,255329
"2008-06-27",155,254277
"2008-06-27",162,11246
"2008-06-27",163,252694
"2008-06-27",167,252976
"2008-06-27",168,254774
"2008-06-27",169,260924
"2008-06-27",170,253848
"2008-06-27",171,257617
"2008-06-27",173,11067
"2008-06-27",174,204148
"2008-06-27",175,254278
"2008-06-27",176,254435
"2008-06-27",177,253247
"2008-06-27",178,253679
"2008-06-27",179,253772
"2008-06-27",180,255176
"2008-06-27",181,254277
